,Group,Type,Area,NeighborTYPE,count,prob,mean_dist
29714,NRpre,M,A/RL/AL,V,44,0.34375,45.73561810562998
29715,NRpre,M,AM/PM,A,24,0.19672131147540983,46.403051723190295
29716,NRpre,M,AM/PM,M,34,0.2786885245901639,36.130127200387655
29717,NRpre,M,AM/PM,V,64,0.5245901639344263,28.534199550039627
29718,NRpre,M,LM,A,2,0.125,38.7267065370413
29719,NRpre,M,LM,M,8,0.5,34.98841999010248
29720,NRpre,M,LM,V,6,0.375,39.37921601621862
29721,NRpre,M,V1,A,64,0.17297297297297298,53.00981661559029
29722,NRpre,M,V1,M,102,0.2756756756756757,41.46749519541013
29723,NRpre,M,V1,V,204,0.5513513513513514,31.74567027451878
29724,NRpre,V,A/RL/AL,A,57,0.41007194244604317,42.1779612011726
29725,NRpre,V,A/RL/AL,M,42,0.302158273381295,46.94087309834802
29726,NRpre,V,A/RL/AL,V,40,0.28776978417266186,46.2377595014842
29727,NRpre,V,AM/PM,A,47,0.19747899159663865,48.975364804456866
29728,NRpre,V,AM/PM,M,69,0.28991596638655465,36.426599373901574
29729,NRpre,V,AM/PM,V,122,0.5126050420168067,28.173577860227073
29730,NRpre,V,LM,A,8,0.3333333333333333,37.33181103873527
29731,NRpre,V,LM,M,7,0.2916666666666667,45.80197922150595
29732,NRpre,V,LM,V,9,0.375,35.406655566914566
29733,NRpre,V,V1,A,124,0.19284603421461896,52.44174994034256
29734,NRpre,V,V1,M,203,0.3157076205287714,40.79022935912932
29735,NRpre,V,V1,V,316,0.49144634525660963,32.07919531964329
29736,NRpre,A,A/RL/AL,A,75,0.41208791208791207,41.485844627590126
29737,NRpre,A,A/RL/AL,M,46,0.25274725274725274,49.57500123279852
29738,NRpre,A,A/RL/AL,V,61,0.33516483516483514,44.2792355039296
29739,NRpre,A,AM/PM,A,16,0.20512820512820512,47.83537785708951
29740,NRpre,A,AM/PM,M,29,0.3717948717948718,36.61219259753922
29741,NRpre,A,AM/PM,V,33,0.4230769230769231,31.608454968213962
29742,NRpre,A,LM,A,18,0.6206896551724138,31.404464830110943
29743,NRpre,A,LM,M,5,0.1724137931034483,45.39532560008424
29744,NRpre,A,LM,V,6,0.20689655172413793,45.257765386513725
29745,NRpre,A,V1,A,44,0.1888412017167382,52.81052868810476
29746,NRpre,A,V1,M,72,0.3090128755364807,43.87170511111148
29747,NRpre,A,V1,V,117,0.5021459227467812,35.26713893235207
29748,NRpre,M,A/RL/AL,A,53,0.42063492063492064,37.96606951138797
29749,NRpre,M,A/RL/AL,M,40,0.31746031746031744,47.140406592919476
29750,NRpre,M,A/RL/AL,V,33,0.2619047619047619,45.08522897430714
29751,NRpre,M,AM/PM,A,24,0.19672131147540983,45.27975015170402
29752,NRpre,M,AM/PM,M,22,0.18032786885245902,39.14388421291136
29753,NRpre,M,AM/PM,V,76,0.6229508196721312,26.142243626232986
29754,NRpre,M,LM,A,8,0.42105263157894735,36.576497229432356
29755,NRpre,M,LM,M,2,0.10526315789473684,48.73807549287595
29756,NRpre,M,LM,V,9,0.47368421052631576,39.52457102622517
29757,NRpre,M,V1,A,75,0.2032520325203252,51.95458034237132
29758,NRpre,M,V1,M,101,0.27371273712737126,40.93553793084715
29759,NRpre,M,V1,V,193,0.5230352303523035,30.581472616868812
29760,NRpre,V,A/RL/AL,A,62,0.4217687074829932,41.09650132834287
29761,NRpre,V,A/RL/AL,M,44,0.29931972789115646,47.347259684814425
29762,NRpre,V,A/RL/AL,V,41,0.2789115646258503,45.95679308832161
29763,NRpre,V,AM/PM,A,39,0.16317991631799164,48.36308079548067
29764,NRpre,V,AM/PM,M,75,0.3138075313807531,35.01608026326231
29765,NRpre,V,AM/PM,V,125,0.5230125523012552,27.69241108361781
29766,NRpre,V,LM,A,5,0.3333333333333333,30.725758100803876
29767,NRpre,V,LM,M,4,0.26666666666666666,30.59073990064451
29768,NRpre,V,LM,V,6,0.4,36.83057717448089
29769,NRpre,V,V1,A,116,0.18040435458786935,57.92125131291444
29770,NRpre,V,V1,M,214,0.3328149300155521,42.92544167450347
29771,NRpre,V,V1,V,313,0.4867807153965785,32.26665740555696
29772,NRpre,A,A/RL/AL,A,59,0.32065217391304346,39.89487046907589
29773,NRpre,A,A/RL/AL,M,56,0.30434782608695654,46.0168548351144
29774,NRpre,A,A/RL/AL,V,69,0.375,43.78090503479816
29775,NRpre,A,AM/PM,A,17,0.22077922077922077,45.635029488068724
29776,NRpre,A,AM/PM,M,25,0.3246753246753247,36.78764753179192
29777,NRpre,A,AM/PM,V,35,0.45454545454545453,29.029727016809787
29778,NRpre,A,LM,A,10,0.37037037037037035,35.4138140748883
29779,NRpre,A,LM,M,6,0.2222222222222222,59.28002780732145
29780,NRpre,A,LM,V,11,0.4074074074074074,32.22143727723065
29781,NRpre,A,V1,A,53,0.2264957264957265,49.00047435658841
29782,NRpre,A,V1,M,65,0.2777777777777778,41.609383385545776
29783,NRpre,A,V1,V,116,0.49572649572649574,32.12550254905547
29784,NRpre,M,A/RL/AL,A,58,0.43283582089552236,40.17280328610154
29785,NRpre,M,A/RL/AL,M,33,0.2462686567164179,49.707509982784735
29786,NRpre,M,A/RL/AL,V,43,0.3208955223880597,49.791082267700816
29787,NRpre,M,AM/PM,A,26,0.21138211382113822,47.91797402026657
29788,NRpre,M,AM/PM,M,29,0.23577235772357724,38.51044220412688
29789,NRpre,M,AM/PM,V,68,0.5528455284552846,28.843257390908033
29790,NRpre,M,LM,A,3,0.3,28.282216625735522
29791,NRpre,M,LM,M,4,0.4,50.00723607230239
29792,NRpre,M,LM,V,3,0.3,35.70201815754158
29793,NRpre,M,V1,A,72,0.1951219512195122,53.818285107437326
29794,NRpre,M,V1,M,108,0.2926829268292683,41.48304002243443
29795,NRpre,M,V1,V,189,0.5121951219512195,30.65670458766503
29796,NRpre,V,A/RL/AL,A,56,0.40875912408759124,39.34844901895868
29797,NRpre,V,A/RL/AL,M,43,0.31386861313868614,47.78283588830953
29798,NRpre,V,A/RL/AL,V,38,0.2773722627737226,47.94330937364555
29799,NRpre,V,AM/PM,A,42,0.17573221757322174,47.6824304958057
29800,NRpre,V,AM/PM,M,61,0.25523012552301255,36.780961215327885
29801,NRpre,V,AM/PM,V,136,0.5690376569037657,28.225954222103784
29802,NRpre,V,LM,A,9,0.34615384615384615,30.71950082147479
29803,NRpre,V,LM,M,4,0.15384615384615385,62.79851526840793
29804,NRpre,V,LM,V,13,0.5,28.2604967699055
29805,NRpre,V,V1,A,121,0.18847352024922118,56.81584278191741
29806,NRpre,V,V1,M,190,0.29595015576323985,43.34086205746147
29807,NRpre,V,V1,V,331,0.5155763239875389,32.012471221908896
29808,NRpre,A,A/RL/AL,A,78,0.4126984126984127,43.79277211251911
29809,NRpre,A,A/RL/AL,M,58,0.30687830687830686,47.619022905793564
29810,NRpre,A,A/RL/AL,V,53,0.2804232804232804,48.71866557615198
29811,NRpre,A,AM/PM,A,15,0.19480519480519481,49.94365713453493
29812,NRpre,A,AM/PM,M,22,0.2857142857142857,33.2524493349615
29813,NRpre,A,AM/PM,V,40,0.5194805194805194,25.706056281450937
29814,NRpre,A,LM,A,13,0.5909090909090909,35.22736787721955
29815,NRpre,A,LM,M,6,0.2727272727272727,34.06975225603127
29816,NRpre,A,LM,V,3,0.13636363636363635,36.95920178077688
29817,NRpre,A,V1,A,52,0.2222222222222222,52.946481585114846
29818,NRpre,A,V1,M,70,0.29914529914529914,41.88477513812402
29819,NRpre,A,V1,V,112,0.47863247863247865,33.88478682733079
29820,NRpre,M,A/RL/AL,A,44,0.3492063492063492,40.10135108996601
29821,NRpre,M,A/RL/AL,M,29,0.23015873015873015,49.70625254746424
29822,NRpre,M,A/RL/AL,V,53,0.42063492063492064,40.701079810827046
29823,NRpre,M,AM/PM,A,26,0.21311475409836064,43.520047579999314
29824,NRpre,M,AM/PM,M,34,0.2786885245901639,42.236368536630266
29825,NRpre,M,AM/PM,V,62,0.5081967213114754,31.82704243754879
29826,NRpre,M,LM,A,6,0.3157894736842105,43.090881538152786
29827,NRpre,M,LM,M,6,0.3157894736842105,44.8332850273638
29828,NRpre,M,LM,V,7,0.3684210526315789,40.85062481146614
29829,NRpre,M,V1,A,68,0.1842818428184282,51.179660221018416
29830,NRpre,M,V1,M,95,0.25745257452574527,42.987973239225845
29831,NRpre,M,V1,V,206,0.5582655826558266,31.918133857585
29832,NRpre,V,A/RL/AL,A,48,0.34285714285714286,45.69342339194968
29833,NRpre,V,A/RL/AL,M,47,0.3357142857142857,46.1253923768983
29834,NRpre,V,A/RL/AL,V,45,0.32142857142857145,47.66658573889121
29835,NRpre,V,AM/PM,A,45,0.1875,45.62795192084308
29836,NRpre,V,AM/PM,M,53,0.22083333333333333,37.525473766664945
29837,NRpre,V,AM/PM,V,142,0.5916666666666667,26.647796535418177
29838,NRpre,V,LM,A,5,0.22727272727272727,47.43338651004142
29839,NRpre,V,LM,M,8,0.36363636363636365,37.86804941021515
29840,NRpre,V,LM,V,9,0.4090909090909091,38.869647257577235
29841,NRpre,V,V1,A,98,0.1526479750778816,53.08944783754275
29842,NRpre,V,V1,M,193,0.30062305295950154,42.55723930827546
29843,NRpre,V,V1,V,351,0.5467289719626168,30.49302260438643
29844,NRpre,A,A/RL/AL,A,77,0.41847826086956524,42.60951724860065
29845,NRpre,A,A/RL/AL,M,54,0.29347826086956524,47.50489701777895
29846,NRpre,A,A/RL/AL,V,53,0.28804347826086957,51.2818181659337
29847,NRpre,A,AM/PM,A,13,0.16455696202531644,51.22356435923267
29848,NRpre,A,AM/PM,M,25,0.31645569620253167,35.36239624746437
29849,NRpre,A,AM/PM,V,41,0.5189873417721519,27.785107254149825
29850,NRpre,A,LM,A,17,0.6538461538461539,29.593494329116936
29851,NRpre,A,LM,M,2,0.07692307692307693,42.75765093680176
29852,NRpre,A,LM,V,7,0.2692307692307692,34.54157070608087
29853,NRpre,A,V1,A,35,0.15021459227467812,55.627338720407096
29854,NRpre,A,V1,M,79,0.33905579399141633,40.38658498280463
29855,NRpre,A,V1,V,119,0.5107296137339056,32.86421913550982
29856,NRpre,M,A/RL/AL,A,50,0.390625,42.601312890049385
29857,NRpre,M,A/RL/AL,M,42,0.328125,46.707450669209884
29858,NRpre,M,A/RL/AL,V,36,0.28125,48.79342576074203
29859,NRpre,M,AM/PM,A,25,0.2066115702479339,44.2562263810447
29860,NRpre,M,AM/PM,M,24,0.19834710743801653,40.777563770758896
29861,NRpre,M,AM/PM,V,72,0.5950413223140496,27.25629935407613
29862,NRpre,M,LM,A,5,0.29411764705882354,40.065878478326056
29863,NRpre,M,LM,M,5,0.29411764705882354,41.460681922862754
29864,NRpre,M,LM,V,7,0.4117647058823529,28.83550155903292
29865,NRpre,M,V1,A,77,0.20810810810810812,50.74850896661071
29866,NRpre,M,V1,M,92,0.24864864864864866,42.15516828378082
29867,NRpre,M,V1,V,201,0.5432432432432432,31.836544430101355
29868,NRpre,V,A/RL/AL,A,56,0.3916083916083916,41.75849161316896
29869,NRpre,V,A/RL/AL,M,44,0.3076923076923077,47.50761756695727
29870,NRpre,V,A/RL/AL,V,43,0.3006993006993007,44.95100566924328
29871,NRpre,V,AM/PM,A,36,0.1506276150627615,45.673372233077686
29872,NRpre,V,AM/PM,M,63,0.26359832635983266,38.42861961964226
29873,NRpre,V,AM/PM,V,140,0.5857740585774058,26.299411949588656
29874,NRpre,V,LM,A,8,0.4,40.11390848172332
29875,NRpre,V,LM,M,8,0.4,38.47672287285884
29876,NRpre,V,LM,V,4,0.2,42.4366848342231
29877,NRpre,V,V1,A,110,0.17133956386292834,50.90173262144173
29878,NRpre,V,V1,M,200,0.3115264797507788,38.46235666732877
29879,NRpre,V,V1,V,332,0.5171339563862928,31.95924199402292
29880,NRpre,A,A/RL/AL,A,61,0.3407821229050279,42.88798658896003
29881,NRpre,A,A/RL/AL,M,53,0.29608938547486036,44.37757911171587
29882,NRpre,A,A/RL/AL,V,65,0.36312849162011174,41.88087361066688
29883,NRpre,A,AM/PM,A,10,0.1282051282051282,51.45526485981811
29884,NRpre,A,AM/PM,M,19,0.24358974358974358,42.30462839300761
29885,NRpre,A,AM/PM,V,49,0.6282051282051282,27.052658305817484
29886,NRpre,A,LM,A,13,0.40625,33.13236088225822
29887,NRpre,A,LM,M,12,0.375,34.79678498522577
29888,NRpre,A,LM,V,7,0.21875,44.649953137696855
29889,NRpre,A,V1,A,54,0.2317596566523605,51.497723810332246
29890,NRpre,A,V1,M,67,0.2875536480686695,41.468837565711226
29891,NRpre,A,V1,V,112,0.48068669527896996,31.911897677852128
29892,NRpre,M,A/RL/AL,A,56,0.4307692307692308,41.44007313010294
29893,NRpre,M,A/RL/AL,M,26,0.2,51.752791206423915
29894,NRpre,M,A/RL/AL,V,48,0.36923076923076925,46.11125276476359
29895,NRpre,M,AM/PM,A,18,0.1487603305785124,46.105271338301435
29896,NRpre,M,AM/PM,M,39,0.32231404958677684,36.758278718937355
29897,NRpre,M,AM/PM,V,64,0.5289256198347108,26.372034652538673
29898,NRpre,M,LM,A,13,0.8666666666666667,26.541778100153444
29899,NRpre,M,LM,M,0,0.0,56.92403058482767
29900,NRpre,M,LM,V,2,0.13333333333333333,44.03349015221022
29901,NRpre,M,V1,A,73,0.1972972972972973,54.09292317722919
29902,NRpre,M,V1,M,118,0.31891891891891894,43.30052377943945
29903,NRpre,M,V1,V,179,0.4837837837837838,33.29516313832939
29904,NRpre,V,A/RL/AL,A,71,0.4863013698630137,39.050512091813204
29905,NRpre,V,A/RL/AL,M,41,0.2808219178082192,44.25772748614927
29906,NRpre,V,A/RL/AL,V,34,0.2328767123287671,48.02924909635775
29907,NRpre,V,AM/PM,A,52,0.21666666666666667,47.46943734604697
29908,NRpre,V,AM/PM,M,63,0.2625,42.86190027767049
29909,NRpre,V,AM/PM,V,125,0.5208333333333334,27.184031901514626
29910,NRpre,V,LM,A,10,0.625,28.68357995949371
29911,NRpre,V,LM,M,3,0.1875,39.857950739841506
29912,NRpre,V,LM,V,3,0.1875,40.423947318789104
29913,NRpre,V,V1,A,119,0.1853582554517134,52.57996417078328
29914,NRpre,V,V1,M,196,0.3052959501557632,39.7111430984925
29915,NRpre,V,V1,V,327,0.5093457943925234,31.621355994754293
29916,NRpre,A,A/RL/AL,A,73,0.3989071038251366,40.575212219287316
29917,NRpre,A,A/RL/AL,M,50,0.273224043715847,48.302822587543716
29918,NRpre,A,A/RL/AL,V,60,0.32786885245901637,47.690918997737185
29919,NRpre,A,AM/PM,A,9,0.11688311688311688,48.33031689143995
29920,NRpre,A,AM/PM,M,23,0.2987012987012987,37.111478328754295
29921,NRpre,A,AM/PM,V,45,0.5844155844155844,26.685110220085093
29922,NRpre,A,LM,A,13,0.48148148148148145,29.274935723600418
29923,NRpre,A,LM,M,7,0.25925925925925924,43.36304820914509
29924,NRpre,A,LM,V,7,0.25925925925925924,42.15094669030786
29925,NRpre,A,V1,A,39,0.16595744680851063,54.95500581579228
29926,NRpre,A,V1,M,75,0.3191489361702128,41.60155380926179
29927,NRpre,A,V1,V,121,0.5148936170212766,33.61373483317799
29928,NRpre,M,A/RL/AL,A,48,0.384,39.1675985359101
29929,NRpre,M,A/RL/AL,M,46,0.368,50.23584587989602
29930,NRpre,M,A/RL/AL,V,31,0.248,52.55122346739027
29931,NRpre,M,AM/PM,A,19,0.1557377049180328,50.68333796350452
29932,NRpre,M,AM/PM,M,41,0.3360655737704918,35.480996310662704
29933,NRpre,M,AM/PM,V,62,0.5081967213114754,26.59369041414879
29934,NRpre,M,LM,A,5,0.25,35.11643245664562
29935,NRpre,M,LM,M,10,0.5,30.066640277291157
29936,NRpre,M,LM,V,5,0.25,47.93702211553493
29937,NRpre,M,V1,A,66,0.17886178861788618,51.17185401292963
29938,NRpre,M,V1,M,87,0.23577235772357724,43.2578107113928
29939,NRpre,M,V1,V,216,0.5853658536585366,30.227718378493723
29940,NRpre,V,A/RL/AL,A,57,0.3877551020408163,42.450797053082496
29941,NRpre,V,A/RL/AL,M,42,0.2857142857142857,53.670513760395124
29942,NRpre,V,A/RL/AL,V,48,0.32653061224489793,46.18361742719433
29943,NRpre,V,AM/PM,A,49,0.20416666666666666,54.662935349571136
29944,NRpre,V,AM/PM,M,74,0.30833333333333335,37.70648855957742
29945,NRpre,V,AM/PM,V,117,0.4875,29.526546984332118
29946,NRpre,V,LM,A,7,0.4375,39.01522258962357
29947,NRpre,V,LM,M,3,0.1875,55.762750311683625
29948,NRpre,V,LM,V,6,0.375,29.652835114655172
29949,NRpre,V,V1,A,121,0.18876755070202808,52.129267251649004
29950,NRpre,V,V1,M,206,0.3213728549141966,39.87685555718032
29951,NRpre,V,V1,V,314,0.48985959438377535,31.909931393770226
29952,NRpre,A,A/RL/AL,A,66,0.3567567567567568,42.88833651366437
29953,NRpre,A,A/RL/AL,M,60,0.32432432432432434,45.885813859790545
29954,NRpre,A,A/RL/AL,V,59,0.31891891891891894,43.70366574880043
29955,NRpre,A,AM/PM,A,17,0.22077922077922077,48.1566213589754
29956,NRpre,A,AM/PM,M,17,0.22077922077922077,41.24358504334625
29957,NRpre,A,AM/PM,V,43,0.5584415584415584,28.398682635711154
29958,NRpre,A,LM,A,10,0.4,40.81299574745327
29959,NRpre,A,LM,M,7,0.28,36.251179992449
29960,NRpre,A,LM,V,8,0.32,32.7325839693464
29961,NRpre,A,V1,A,56,0.23829787234042554,52.64811173252637
29962,NRpre,A,V1,M,69,0.2936170212765957,42.070456034193064
29963,NRpre,A,V1,V,110,0.46808510638297873,32.74801977654529
29964,NRpre,M,A/RL/AL,A,61,0.4765625,34.75996021957831
29965,NRpre,M,A/RL/AL,M,34,0.265625,47.646699630945086
29966,NRpre,M,A/RL/AL,V,33,0.2578125,44.38193271621458
29967,NRpre,M,AM/PM,A,14,0.11475409836065574,48.2439541200834
29968,NRpre,M,AM/PM,M,41,0.3360655737704918,35.442340332189566
29969,NRpre,M,AM/PM,V,67,0.5491803278688525,28.91694103763615
29970,NRpre,M,LM,A,8,0.47058823529411764,33.31286586937714
29971,NRpre,M,LM,M,4,0.23529411764705882,40.27363292218534
29972,NRpre,M,LM,V,5,0.29411764705882354,37.5980291436276
29973,NRpre,M,V1,A,75,0.2032520325203252,52.7174432325667
29974,NRpre,M,V1,M,106,0.2872628726287263,41.665592223760676
29975,NRpre,M,V1,V,188,0.5094850948509485,31.636660412851462
29976,NRpre,V,A/RL/AL,A,58,0.4084507042253521,39.147624818719734
29977,NRpre,V,A/RL/AL,M,42,0.29577464788732394,46.54859048190309
29978,NRpre,V,A/RL/AL,V,42,0.29577464788732394,48.88261130183207
29979,NRpre,V,AM/PM,A,48,0.2,45.471977951931386
29980,NRpre,V,AM/PM,M,63,0.2625,39.38505538251022
29981,NRpre,V,AM/PM,V,129,0.5375,27.116770577523997
29982,NRpre,V,LM,A,13,0.6190476190476191,27.034918365306247
29983,NRpre,V,LM,M,4,0.19047619047619047,41.8630377291813
29984,NRpre,V,LM,V,4,0.19047619047619047,39.777242521908775
29985,NRpre,V,V1,A,122,0.19032761310452417,51.7559375113482
29986,NRpre,V,V1,M,173,0.2698907956318253,42.349038725314735
29987,NRpre,V,V1,V,346,0.5397815912636506,31.616487794018965
29988,NRpre,A,A/RL/AL,A,76,0.41304347826086957,40.04355304207766
29989,NRpre,A,A/RL/AL,M,51,0.27717391304347827,47.66288377584298
29990,NRpre,A,A/RL/AL,V,57,0.30978260869565216,47.912451247365645
29991,NRpre,A,AM/PM,A,15,0.19230769230769232,44.09375490513775
29992,NRpre,A,AM/PM,M,22,0.28205128205128205,37.09579728502014
29993,NRpre,A,AM/PM,V,41,0.5256410256410257,26.210410291575
29994,NRpre,A,LM,A,16,0.5925925925925926,26.389596012593824
29995,NRpre,A,LM,M,5,0.18518518518518517,45.26249316050061
29996,NRpre,A,LM,V,6,0.2222222222222222,40.8319074675379
29997,NRpre,A,V1,A,54,0.2317596566523605,51.388827106667954
29998,NRpre,A,V1,M,57,0.2446351931330472,43.248259195018385
29999,NRpre,A,V1,V,122,0.5236051502145923,34.18001013713989
30000,NRpre,M,A/RL/AL,A,54,0.421875,38.66860205858177
30001,NRpre,M,A/RL/AL,M,29,0.2265625,49.6499285153238
30002,NRpre,M,A/RL/AL,V,45,0.3515625,46.91365205018758
30003,NRpre,M,AM/PM,A,30,0.24390243902439024,39.887940757097894
30004,NRpre,M,AM/PM,M,32,0.2601626016260163,37.620996697546964
30005,NRpre,M,AM/PM,V,61,0.4959349593495935,29.43844789085126
30006,NRpre,M,LM,A,4,0.25,37.63987847279006
30007,NRpre,M,LM,M,4,0.25,44.65565770077415
30008,NRpre,M,LM,V,8,0.5,28.51878786957878
30009,NRpre,M,V1,A,55,0.14905149051490515,51.604135432832955
30010,NRpre,M,V1,M,113,0.3062330623306233,40.26535618008384
30011,NRpre,M,V1,V,201,0.5447154471544715,31.610506956798567
30012,NRpre,V,A/RL/AL,A,58,0.40559440559440557,40.39763349659296
30013,NRpre,V,A/RL/AL,M,35,0.24475524475524477,46.21076258553822
30014,NRpre,V,A/RL/AL,V,50,0.34965034965034963,46.913269119142505
30015,NRpre,V,AM/PM,A,41,0.1722689075630252,47.12386532129167
30016,NRpre,V,AM/PM,M,62,0.2605042016806723,42.46021725205413
30017,NRpre,V,AM/PM,V,135,0.5672268907563025,28.138105916237002
30018,NRpre,V,LM,A,9,0.45,36.46551465669366
30019,NRpre,V,LM,M,5,0.25,35.71923658391343
30020,NRpre,V,LM,V,6,0.3,39.6737112600436
30021,NRpre,V,V1,A,111,0.17262830482115085,56.37626505850221
30022,NRpre,V,V1,M,197,0.30637636080870917,42.814962142476055
30023,NRpre,V,V1,V,335,0.52099533437014,31.965024903592536
30024,NRpre,A,A/RL/AL,A,81,0.42857142857142855,36.59026301295705
30025,NRpre,A,A/RL/AL,M,41,0.21693121693121692,47.98194811715936
30026,NRpre,A,A/RL/AL,V,67,0.3544973544973545,42.54624614903547
30027,NRpre,A,AM/PM,A,15,0.19480519480519481,43.23872765269516
30028,NRpre,A,AM/PM,M,17,0.22077922077922077,37.70149744684611
30029,NRpre,A,AM/PM,V,45,0.5844155844155844,28.417002469901956
30030,NRpre,A,LM,A,6,0.2727272727272727,47.2739162732315
30031,NRpre,A,LM,M,10,0.45454545454545453,31.93679851380642
30032,NRpre,A,LM,V,6,0.2727272727272727,38.57645012238322
30033,NRpre,A,V1,A,37,0.1581196581196581,56.14416098966218
30034,NRpre,A,V1,M,74,0.3162393162393162,41.860869410343845
30035,NRpre,A,V1,V,123,0.5256410256410257,32.00461460769282
30036,NRpre,M,A/RL/AL,A,46,0.3770491803278688,49.841546137607814
30037,NRpre,M,A/RL/AL,M,34,0.2786885245901639,53.297820285500336
30038,NRpre,M,A/RL/AL,V,42,0.3442622950819672,52.751418376413135
30039,NRpre,M,AM/PM,A,17,0.13934426229508196,56.99584754749954
30040,NRpre,M,AM/PM,M,41,0.3360655737704918,37.530081616050886
30041,NRpre,M,AM/PM,V,64,0.5245901639344263,26.876831001951334
30042,NRpre,M,LM,A,7,0.30434782608695654,38.28176562764824
30043,NRpre,M,LM,M,7,0.30434782608695654,42.68912682712113
30044,NRpre,M,LM,V,9,0.391304347826087,35.69790208682669
30045,NRpre,M,V1,A,67,0.18157181571815717,51.17292206697782
30046,NRpre,M,V1,M,114,0.3089430894308943,41.83438494597753
30047,NRpre,M,V1,V,188,0.5094850948509485,32.504652118033725
30048,NRpre,V,A/RL/AL,A,63,0.4375,39.380780594671755
30049,NRpre,V,A/RL/AL,M,42,0.2916666666666667,49.460150507345595
30050,NRpre,V,A/RL/AL,V,39,0.2708333333333333,45.368363324023626
30051,NRpre,V,AM/PM,A,42,0.175,50.7567240382707
30052,NRpre,V,AM/PM,M,70,0.2916666666666667,38.62255971773731
30053,NRpre,V,AM/PM,V,128,0.5333333333333333,27.46688187558145
30054,NRpre,V,LM,A,7,0.3888888888888889,31.252792440936123
30055,NRpre,V,LM,M,3,0.16666666666666666,33.601152549241
30056,NRpre,V,LM,V,8,0.4444444444444444,42.1078028319153
30057,NRpre,V,V1,A,133,0.2071651090342679,51.85459484209057
30058,NRpre,V,V1,M,185,0.2881619937694704,43.15104682072126
30059,NRpre,V,V1,V,324,0.5046728971962616,31.79414190226285
30060,NRpre,A,A/RL/AL,A,80,0.43010752688172044,41.3817443438565
30061,NRpre,A,A/RL/AL,M,52,0.27956989247311825,50.028077156784256
30062,NRpre,A,A/RL/AL,V,54,0.2903225806451613,55.95379498525683
30063,NRpre,A,AM/PM,A,10,0.13157894736842105,48.57653278630258
30064,NRpre,A,AM/PM,M,17,0.2236842105263158,39.45445385673697
30065,NRpre,A,AM/PM,V,49,0.6447368421052632,26.758459818082024
30066,NRpre,A,LM,A,12,0.48,35.60290754970637
30067,NRpre,A,LM,M,2,0.08,52.135977740512736
30068,NRpre,A,LM,V,11,0.44,40.64936009731896
30069,NRpre,A,V1,A,42,0.17872340425531916,53.49471888412177
30070,NRpre,A,V1,M,61,0.25957446808510637,45.24584733977923
30071,NRpre,A,V1,V,132,0.5617021276595745,32.45856205439658
30072,NRpre,M,A/RL/AL,A,56,0.43410852713178294,35.84181612990566
30073,NRpre,M,A/RL/AL,M,36,0.27906976744186046,45.81815733849092
30074,NRpre,M,A/RL/AL,V,37,0.2868217054263566,48.18580904575357
30075,NRpre,M,AM/PM,A,18,0.14634146341463414,49.19288170090569
30076,NRpre,M,AM/PM,M,32,0.2601626016260163,40.00713174513877
30077,NRpre,M,AM/PM,V,73,0.5934959349593496,27.116144512955255
30078,NRpre,M,LM,A,2,0.125,37.39128724748482
30079,NRpre,M,LM,M,6,0.375,46.66366913411836
30080,NRpre,M,LM,V,8,0.5,27.067464651825418
30081,NRpre,M,V1,A,65,0.1766304347826087,54.5361093262647
30082,NRpre,M,V1,M,116,0.31521739130434784,44.58483749032108
30083,NRpre,M,V1,V,187,0.5081521739130435,31.845687506647437
30084,NRpre,V,A/RL/AL,A,58,0.4142857142857143,38.041167793061234
30085,NRpre,V,A/RL/AL,M,35,0.25,45.97164529526728
30086,NRpre,V,A/RL/AL,V,47,0.3357142857142857,42.51005492076476
30087,NRpre,V,AM/PM,A,45,0.1875,45.34461197355992
30088,NRpre,V,AM/PM,M,71,0.29583333333333334,38.102797133694295
30089,NRpre,V,AM/PM,V,124,0.5166666666666667,27.575937028776572
30090,NRpre,V,LM,A,10,0.45454545454545453,33.29457054962841
30091,NRpre,V,LM,M,9,0.4090909090909091,41.100883941825536
30092,NRpre,V,LM,V,3,0.13636363636363635,42.792134350973264
30093,NRpre,V,V1,A,128,0.19937694704049844,51.57612193542874
30094,NRpre,V,V1,M,192,0.29906542056074764,40.686465704889606
30095,NRpre,V,V1,V,322,0.5015576323987538,31.460132524652927
30096,NRpre,A,A/RL/AL,A,60,0.3314917127071823,38.88450600600537
30097,NRpre,A,A/RL/AL,M,56,0.30939226519337015,45.249970776991034
30098,NRpre,A,A/RL/AL,V,65,0.35911602209944754,44.138371741398
30099,NRpre,A,AM/PM,A,5,0.0641025641025641,46.66293318160101
30100,NRpre,A,AM/PM,M,33,0.4230769230769231,35.9987965043775
30101,NRpre,A,AM/PM,V,40,0.5128205128205128,27.174669393838137
30102,NRpre,A,LM,A,17,0.5862068965517241,31.2690724331907
30103,NRpre,A,LM,M,2,0.06896551724137931,48.12056136676693
30104,NRpre,A,LM,V,10,0.3448275862068966,33.78999516941814
30105,NRpre,A,V1,A,51,0.21794871794871795,51.69933830700425
30106,NRpre,A,V1,M,73,0.31196581196581197,42.418679210539764
30107,NRpre,A,V1,V,110,0.4700854700854701,35.06017835783071
30108,NRpre,M,A/RL/AL,A,61,0.46923076923076923,40.3171084644419
30109,NRpre,M,A/RL/AL,M,31,0.23846153846153847,49.48103229980692
